Temperature: 17
Humidity: 25
Water amount: 986451
Animals:
1. Name: tiger, Species: Carnivore, Food Chain Level: Tertiary, Energy: 130, Average Lifespan: 87600 hours, Age: 44808 hours, Count: 1
2626. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2627. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2628. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2629. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2630. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2631. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2632. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2633. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2634. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2635. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2636. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2637. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2638. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2639. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2640. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2641. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2642. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2643. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2644. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2645. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2646. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2647. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2648. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2649. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2650. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2651. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2652. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2653. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2654. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2655. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2656. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2657. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2658. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2659. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2660. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2661. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2662. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2663. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2664. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2665. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2666. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2667. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2668. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2669. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2670. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2671. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2672. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2673. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2674. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2675. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2676. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2677. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2678. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2679. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2680. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2681. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2682. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2683. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2684. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2685. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2686. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2687. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2688. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2689. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2690. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2691. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2692. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2693. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2694. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2695. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2696. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2697. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2698. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2699. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2700. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2701. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2702. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2703. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2704. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2705. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2706. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2707. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2708. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2709. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2710. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2711. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2712. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2713. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2714. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2715. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2716. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2717. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2718. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2719. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2720. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2721. Name: mushroom, Growth Level: 4, Water Needs: 1 per day, Optimal Temperature: 14 degrees, Count: 1
2722. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2723. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2724. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2725. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2726. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2727. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2728. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2729. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2730. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2731. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2732. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2733. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2734. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2735. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2736. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2737. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2738. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2739. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2740. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2741. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2742. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2743. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2744. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2745. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2746. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2747. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2748. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2749. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2750. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2751. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2752. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2753. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2754. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2755. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2756. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2757. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2758. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2759. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2760. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2761. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2762. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2763. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2764. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2765. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2766. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2767. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2768. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2769. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2770. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2771. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2772. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2773. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2774. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2775. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2776. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2777. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2778. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2779. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2780. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2781. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2782. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2783. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2784. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2785. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2786. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2787. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2788. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2789. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2790. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2791. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2792. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2793. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2794. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2795. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2796. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2797. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
2798. Name: bush, Growth Level: 2, Water Needs: 3 per day, Optimal Temperature: 13 degrees, Count: 1
